"screen_time_hours","social_media_platforms_used","hours_on_TikTok","sleep_hours","stress_level","mood_score","social_media_category","screen_time_category","sleep_quality","digital_intensity","mental_health_indicator","digital_habits_score","mental_health_score"
5.2,1,2.8,6,8,9,"Low","Medium","Adequate",0,1,0.35,11
8.2,2,2.4,5.8,10,7,"Low","High","Poor",0,1,0.493333333333333,7
8.5,5,4.7,6.7,9,8,"High","High","Adequate",1,1,0.779166666666667,9
5.7,5,2.8,6.5,9,7,"High","Medium","Adequate",0,1,0.606666666666667,8
7.8,4,3.8,5.9,8,8,"High","Medium","Poor",1,1,0.658333333333333,10
6.4,3,3.7,5.8,8,8,"Medium","Medium","Poor",0,1,0.5475,10
7.2,4,3.3,5.6,9,8,"High","Medium","Poor",1,1,0.6175,9
8.5,2,2.6,3.9,10,7,"Low","High","Poor",0,1,0.511666666666667,7
6,5,3.3,5.9,10,9,"High","Medium","Poor",0,1,0.6375,9
5.9,2,2.9,5.1,9,9,"Low","Medium","Poor",0,1,0.4375,10
5.8,4,2.2,5,9,7,"High","Medium","Poor",0,1,0.525,8
7.2,3,3.5,4.4,10,10,"Medium","Medium","Poor",0,1,0.565833333333333,10
10,1,2.8,5.9,8,6,"Low","High","Poor",0,1,0.51,8
6.6,1,3.7,4.8,10,6,"Low","Medium","Poor",0,1,0.434166666666667,6
8.9,4,2.6,6.9,8,10,"High","High","Adequate",1,1,0.645,12
9.7,5,5.5,7.3,9,8,"High","High","Adequate",1,1,0.8525,9
12,2,4.3,6.2,10,7,"Low","High","Adequate",0,1,0.699166666666667,7
8.6,2,3.7,5.8,9,8,"Low","High","Poor",0,1,0.560833333333333,9
8.5,3,3,5.4,9,6,"Medium","High","Poor",0,1,0.588333333333333,7
7.5,1,2.9,5.5,10,8,"Low","Medium","Poor",0,1,0.430833333333333,8
5.7,5,3.2,6.4,8,9,"High","Medium","Adequate",0,1,0.623333333333333,11
8,1,3.6,5.8,8,8,"Low","High","Poor",0,1,0.476666666666667,10
6,2,3.2,3.8,10,7,"Low","Medium","Poor",0,1,0.453333333333333,7
9.2,3,2.8,5.7,10,7,"Medium","High","Poor",0,1,0.603333333333333,7
8.4,5,3.5,6.7,8,9,"High","High","Adequate",1,1,0.725833333333333,11
8.4,5,4.9,7,9,8,"High","High","Adequate",1,1,0.784166666666667,9
4.8,5,1.8,3.8,10,8,"High","Medium","Poor",0,1,0.535,8
5.1,3,1.2,5.2,9,8,"Medium","Medium","Poor",0,1,0.4,9
7.2,5,4.3,5.8,9,8,"High","Medium","Poor",1,1,0.719166666666667,9
5.7,4,2.9,5.8,8,9,"High","Medium","Poor",0,1,0.550833333333333,11
4.4,5,2.6,3.8,9,7,"High","Medium","Poor",0,1,0.555,8
6.9,5,3.4,8.3,8,10,"High","Medium","Good",1,1,0.671666666666667,12
5.8,2,1.3,3.8,10,8,"Low","Medium","Poor",0,1,0.3675,8
7,2,2.4,6,8,9,"Low","Medium","Adequate",0,1,0.453333333333333,11
6.3,5,2.2,5.7,9,8,"High","Medium","Poor",1,1,0.601666666666667,9
7.2,3,3.3,5.2,8,7,"Medium","Medium","Poor",0,1,0.5575,9
7.5,1,4,5.4,9,7,"Low","Medium","Poor",0,1,0.476666666666667,8
6.4,3,1.6,4.7,8,9,"Medium","Medium","Poor",0,1,0.46,11
9,2,2.9,3,10,5,"Low","High","Poor",0,1,0.540833333333333,5
8.1,1,3,5.8,8,9,"Low","High","Poor",0,1,0.455,11
9.8,3,4,7.3,8,8,"Medium","High","Adequate",0,1,0.673333333333333,10
3.7,5,1.7,6.3,8,9,"High","Low","Adequate",0,1,0.494166666666667,11
7.7,3,4.2,5.3,9,7,"Medium","Medium","Poor",0,1,0.611666666666667,8
2.8,2,0.7,4.4,8,9,"Low","Low","Poor",0,1,0.2425,11
10,1,3.8,6,10,7,"Low","High","Adequate",0,1,0.551666666666667,7
4,3,1.8,3,10,6,"Medium","Medium","Poor",0,1,0.388333333333333,6
6.9,1,2.7,7.2,9,9,"Low","Medium","Adequate",0,1,0.4025,10
9.1,4,5.3,7.3,9,8,"High","High","Adequate",1,1,0.764166666666667,9
9.6,4,3.2,6.6,9,7,"High","High","Adequate",1,1,0.693333333333333,8
4.6,5,2.7,4.8,10,7,"High","Medium","Poor",0,1,0.565833333333333,7
6.7,4,2.1,6.5,8,9,"High","Medium","Adequate",1,1,0.550833333333333,11
7.3,2,3.3,6.2,8,8,"Low","Medium","Adequate",0,1,0.500833333333333,10
8.4,2,3.5,3.7,10,3,"Low","High","Poor",0,1,0.545833333333333,3
8.2,3,4,5.4,8,8,"Medium","High","Poor",0,1,0.62,10
9.1,5,2.2,6,10,9,"High","High","Adequate",1,1,0.695,9
3.4,4,1,5,8,10,"High","Low","Poor",0,1,0.395,12
10,5,6,6.8,10,8,"High","High","Adequate",1,1,0.883333333333333,8
6.4,3,3,4.5,8,8,"Medium","Medium","Poor",0,1,0.518333333333333,10
2.5,4,0.5,3.3,10,8,"High","Low","Poor",0,1,0.344166666666667,8
8.5,4,4.1,4.9,10,5,"High","High","Poor",1,1,0.694166666666667,5
5.4,2,2.8,6.3,8,10,"Low","Medium","Adequate",0,1,0.416666666666667,12
7,2,1.9,5.9,8,10,"Low","Medium","Poor",0,1,0.4325,12
5.2,3,2.2,5.6,9,8,"Medium","Medium","Poor",0,1,0.445,9
8.4,4,2.5,6.9,8,8,"High","High","Adequate",1,1,0.624166666666667,10
10.5,4,3.3,3.6,10,6,"High","High","Poor",1,1,0.7275,6
9.2,4,3.2,6.2,9,9,"High","High","Adequate",1,1,0.68,10
8.7,3,4,7.5,9,9,"Medium","High","Adequate",0,1,0.636666666666667,10
8.1,5,2.8,5.6,8,8,"High","High","Poor",1,1,0.686666666666667,10
5.5,4,2.2,6.4,8,9,"High","Medium","Adequate",0,1,0.515,11
7.3,5,3.1,5.9,9,6,"High","Medium","Poor",1,1,0.6725,7
7.9,4,4.2,6.6,8,9,"High","Medium","Adequate",1,1,0.678333333333333,11
6.2,4,3,4.8,10,7,"High","Medium","Poor",1,1,0.571666666666667,7
4.3,4,1.8,3.9,9,6,"High","Medium","Poor",0,1,0.458333333333333,7
5.1,2,2.8,6.7,8,10,"Low","Medium","Adequate",0,1,0.406666666666667,12
7.4,3,3.1,5.1,9,8,"Medium","Medium","Poor",0,1,0.555833333333333,9
6.5,5,3.4,5.9,8,8,"High","Medium","Poor",1,1,0.658333333333333,10
10.3,4,2.4,6.1,8,9,"High","High","Adequate",1,1,0.683333333333333,11
9.6,2,3.1,4.2,10,6,"Low","High","Poor",0,1,0.569166666666667,6
8,1,1.8,5.7,8,7,"Low","High","Poor",0,1,0.401666666666667,9
5.2,3,1.7,6.1,8,9,"Medium","Medium","Adequate",0,1,0.424166666666667,11
7.6,2,3.6,7.5,8,9,"Low","Medium","Adequate",0,1,0.523333333333333,11
6.3,5,2.9,4.8,10,9,"High","Medium","Poor",1,1,0.630833333333333,9
8.5,4,4.4,5.1,10,8,"High","High","Poor",1,1,0.706666666666667,8
7.3,3,4.1,4.5,10,7,"Medium","Medium","Poor",0,1,0.594166666666667,7
5.1,5,2.5,3.7,8,6,"High","Medium","Poor",0,1,0.574166666666667,8
11.9,4,4.4,7.9,9,9,"High","High","Adequate",1,1,0.82,10
5.4,2,2.2,4,9,6,"Low","Medium","Poor",0,1,0.391666666666667,7
5.2,3,1.6,4.7,8,7,"Medium","Medium","Poor",0,1,0.42,9
7,5,3.2,5.9,9,7,"High","Medium","Poor",1,1,0.666666666666667,8
9.5,4,2.4,4.7,10,7,"High","High","Poor",1,1,0.656666666666667,7
6.8,1,2.7,4.8,9,7,"Low","Medium","Poor",0,1,0.399166666666667,8
6.1,4,3.3,5.4,8,9,"High","Medium","Poor",1,1,0.580833333333333,11
6.3,5,2.4,6,8,9,"High","Medium","Adequate",1,1,0.61,11
8.2,2,4,6.2,8,9,"Low","High","Adequate",0,1,0.56,11
8.5,3,2.6,5.7,8,8,"Medium","High","Poor",0,1,0.571666666666667,10
2.9,3,0.9,3.8,9,8,"Medium","Low","Poor",0,1,0.314166666666667,9
5.7,1,2.8,6.2,8,8,"Low","Medium","Adequate",0,1,0.366666666666667,10
9.4,4,3.9,4.8,10,6,"High","High","Poor",1,1,0.715833333333333,6
4.6,4,1.3,5.8,8,10,"High","Medium","Poor",0,1,0.4475,12
6.4,4,1.7,3.1,9,6,"High","Medium","Poor",1,1,0.524166666666667,7
10.8,2,5.3,6.8,9,9,"Low","High","Adequate",0,1,0.700833333333333,10
7.9,5,4.3,6.5,9,8,"High","Medium","Adequate",1,1,0.7425,9
7.2,2,4,6.7,8,8,"Low","Medium","Adequate",0,1,0.526666666666667,10
9.3,2,2.7,5.5,10,8,"Low","High","Poor",0,1,0.5425,8
5.4,1,2.9,3.9,9,5,"Low","Medium","Poor",0,1,0.360833333333333,6
8.1,3,2.9,4.8,10,7,"Medium","High","Poor",0,1,0.570833333333333,7
10.5,5,3.4,6.6,8,8,"High","High","Adequate",1,1,0.791666666666667,10
7.1,4,3.7,6,8,6,"High","Medium","Adequate",1,1,0.630833333333333,8
5.2,2,2,4.9,8,8,"Low","Medium","Poor",0,1,0.376666666666667,10
5.3,5,2.5,6.4,8,10,"High","Medium","Adequate",0,1,0.580833333333333,12
10.1,4,3,6.4,8,8,"High","High","Adequate",1,1,0.701666666666667,10
7.9,1,4.4,7.3,8,10,"Low","Medium","Adequate",0,1,0.506666666666667,12
7.2,1,4.3,6,10,9,"Low","Medium","Adequate",0,1,0.479166666666667,9
8.3,5,4.9,5.5,9,7,"High","High","Poor",1,1,0.780833333333333,8
4.5,1,2,4.6,8,8,"Low","Medium","Poor",0,1,0.293333333333333,10
6.5,5,3.3,6.2,8,10,"High","Medium","Adequate",1,1,0.654166666666667,12
5.7,3,1.9,6.8,8,10,"Medium","Medium","Adequate",0,1,0.449166666666667,12
9.2,3,2.9,7,9,10,"Medium","High","Adequate",0,1,0.6075,11
5,5,1.1,4.3,9,8,"High","Medium","Poor",0,1,0.5125,9
7.8,5,2,6,9,9,"High","Medium","Adequate",1,1,0.643333333333333,10
7.1,1,3.5,7.3,8,9,"Low","Medium","Adequate",0,1,0.4425,11
5.1,1,2.7,3.7,9,5,"Low","Medium","Poor",0,1,0.3425,6
5.5,3,1.5,6.6,8,10,"Medium","Medium","Adequate",0,1,0.425833333333333,12
8.9,4,2.8,7.3,8,8,"High","High","Adequate",1,1,0.653333333333333,10
9.5,3,5.3,5.8,10,6,"Medium","High","Poor",0,1,0.7175,6
6.2,3,3.3,5.9,8,9,"Medium","Medium","Poor",0,1,0.524166666666667,11
7.6,5,4.5,6.5,9,7,"High","Medium","Adequate",1,1,0.740833333333333,8
5.4,3,1.5,4.2,9,7,"Medium","Medium","Poor",0,1,0.4225,8
6.4,1,2,7.4,9,10,"Low","Medium","Adequate",0,1,0.356666666666667,11
6.8,1,2.1,7.4,8,10,"Low","Medium","Adequate",0,1,0.374166666666667,12
6.6,2,1.8,5.1,8,7,"Low","Medium","Poor",0,1,0.415,9
7,2,3.3,5.2,10,8,"Low","Medium","Poor",0,1,0.490833333333333,8
7.3,5,4.2,5.3,10,7,"High","Medium","Poor",1,1,0.718333333333333,7
6.6,1,3.7,3.3,10,7,"Low","Medium","Poor",0,1,0.434166666666667,7
6.7,3,3.5,5.5,10,7,"Medium","Medium","Poor",0,1,0.549166666666667,7
7.7,1,4.4,6.1,9,8,"Low","Medium","Adequate",0,1,0.5,9
5.5,3,3.1,4.3,8,7,"Medium","Medium","Poor",0,1,0.4925,9
9.5,3,4.2,5.7,8,4,"Medium","High","Poor",0,1,0.671666666666667,6
9.7,5,4.4,6.4,8,6,"High","High","Adequate",1,1,0.806666666666667,8
7.6,1,2.4,3,10,4,"Low","Medium","Poor",0,1,0.413333333333333,4
6.3,2,2.6,5.1,8,9,"Low","Medium","Poor",0,1,0.438333333333333,11
6.6,3,2,6.4,8,10,"Medium","Medium","Adequate",0,1,0.483333333333333,12
7.8,3,4.6,4.7,9,5,"Medium","Medium","Poor",0,1,0.631666666666667,6
6.4,4,2.5,6.1,8,9,"High","Medium","Adequate",1,1,0.5575,11
10.1,5,3.9,8,8,9,"High","High","Good",1,1,0.799166666666667,11
8.2,2,4.8,6,9,7,"Low","High","Adequate",0,1,0.593333333333333,8
6.8,1,2,4.1,9,7,"Low","Medium","Poor",0,1,0.37,8
4.8,5,1.6,4.8,8,8,"High","Medium","Poor",0,1,0.526666666666667,10
4.2,4,1.3,4.7,8,8,"High","Medium","Poor",0,1,0.434166666666667,10
7.3,3,4,6.8,9,10,"Medium","Medium","Adequate",0,1,0.59,11
8.5,5,4.9,4.7,10,7,"High","High","Poor",1,1,0.7875,7
5.9,3,1.9,3,10,5,"Medium","Medium","Poor",0,1,0.455833333333333,5
9.4,5,3,6,8,6,"High","High","Adequate",1,1,0.738333333333333,8
8.5,5,3.2,5.8,9,9,"High","High","Poor",1,1,0.716666666666667,10
6.3,4,2.2,5.1,9,8,"High","Medium","Poor",1,1,0.541666666666667,9
8.3,3,3.5,7.4,8,8,"Medium","High","Adequate",0,1,0.6025,10
5.2,4,2.7,4.5,9,7,"High","Medium","Poor",0,1,0.525833333333333,8
10.3,2,4.6,6.6,9,8,"Low","High","Adequate",0,1,0.655,9
5.8,4,3.3,6,8,7,"High","Medium","Adequate",0,1,0.570833333333333,9
3.4,5,1.4,3,10,5,"High","Low","Poor",0,1,0.471666666666667,5
6.4,2,3.4,5.5,8,9,"Low","Medium","Poor",0,1,0.475,11
6.1,2,3.3,5,8,6,"Low","Medium","Poor",0,1,0.460833333333333,8
8.6,3,3.1,5,10,6,"Medium","High","Poor",0,1,0.595833333333333,6
7.4,2,1.6,6.7,9,8,"Low","Medium","Adequate",0,1,0.433333333333333,9
7.7,3,3.7,6.4,8,7,"Medium","Medium","Adequate",0,1,0.590833333333333,9
7.2,5,2.4,4.8,9,8,"High","Medium","Poor",1,1,0.64,9
4.2,5,2.2,5,9,8,"High","Medium","Poor",0,1,0.531666666666667,9
8.2,1,3.1,6.6,10,9,"Low","High","Adequate",0,1,0.4625,9
7.7,3,3.1,3.4,10,5,"Medium","Medium","Poor",0,1,0.565833333333333,5
4.7,5,2.8,3.6,8,6,"High","Medium","Poor",0,1,0.573333333333333,8
9.2,1,1.8,5.4,10,7,"Low","High","Poor",0,1,0.441666666666667,7
6.7,1,2.9,5.2,10,8,"Low","Medium","Poor",0,1,0.404166666666667,8
5.2,1,1.2,5.1,8,8,"Low","Medium","Poor",0,1,0.283333333333333,10
6.1,4,2.7,3,9,5,"High","Medium","Poor",1,1,0.555833333333333,6
6,2,2.1,3,9,5,"Low","Medium","Poor",0,1,0.4075,6
6.1,1,3.4,5.5,8,7,"Low","Medium","Poor",0,1,0.405,9
5.7,4,2,4.9,8,9,"High","Medium","Poor",0,1,0.513333333333333,11
7.5,2,4.4,6,9,10,"Low","Medium","Adequate",0,1,0.553333333333333,11
8.7,3,5.1,5.4,9,5,"Medium","High","Poor",0,1,0.6825,6
10.4,2,4,4.9,9,5,"Low","High","Poor",0,1,0.633333333333333,6
4.9,3,2.7,5.8,9,9,"Medium","Medium","Poor",0,1,0.455833333333333,10
6.5,4,2.1,5.6,9,9,"High","Medium","Poor",1,1,0.544166666666667,10
8.7,2,3.2,6.4,9,9,"Low","High","Adequate",0,1,0.543333333333333,10
7.4,5,3.9,5,8,7,"High","Medium","Poor",1,1,0.709166666666667,9
8.4,5,4.5,6.2,10,7,"High","High","Adequate",1,1,0.7675,7
6,2,2.8,5.2,8,8,"Low","Medium","Poor",0,1,0.436666666666667,10
8.8,5,4.3,7.1,9,9,"High","High","Adequate",1,1,0.7725,10
6.6,3,3.2,5.5,9,9,"Medium","Medium","Poor",0,1,0.533333333333333,10
8.2,3,4,8.6,8,10,"Medium","High","Good",0,1,0.62,12
6.8,5,2.4,6.5,8,9,"High","Medium","Adequate",1,1,0.626666666666667,11
6.4,2,3.3,4.9,10,8,"Low","Medium","Poor",0,1,0.470833333333333,8
8,3,4.6,4.4,10,5,"Medium","High","Poor",0,1,0.638333333333333,5
9.7,4,5.6,5.5,10,7,"High","High","Poor",1,1,0.796666666666667,7
9.7,2,4.4,7.2,10,8,"Low","High","Adequate",0,1,0.626666666666667,8
9,1,3.7,7.7,8,8,"Low","High","Adequate",0,1,0.514166666666667,10
6.9,5,2.9,6.4,8,8,"High","Medium","Adequate",1,1,0.650833333333333,10
6.8,4,3.7,4.7,10,7,"High","Medium","Poor",1,1,0.620833333333333,7
4.7,4,1.5,5.8,8,8,"High","Medium","Poor",0,1,0.459166666666667,10
9.9,3,2.1,7,10,9,"Medium","High","Adequate",0,1,0.5975,9
6.9,2,2.4,5.5,8,9,"Low","Medium","Poor",0,1,0.45,11
8.5,5,3.1,7.1,8,5,"High","High","Adequate",1,1,0.7125,7
6.1,4,2.2,4.1,10,7,"High","Medium","Poor",1,1,0.535,7
7.1,2,2.2,3.7,10,7,"Low","Medium","Poor",0,1,0.448333333333333,7
8.8,3,4.4,8,8,10,"Medium","High","Good",0,1,0.656666666666667,12
8.2,4,3.8,5.7,10,8,"High","High","Poor",1,1,0.671666666666667,8
3.9,5,1.5,5.4,8,8,"High","Low","Poor",0,1,0.4925,10
7.1,1,2.9,5,10,8,"Low","Medium","Poor",0,1,0.4175,8
7.8,3,2.4,3.9,8,6,"Medium","Medium","Poor",0,1,0.54,8
5,1,3,7.5,8,10,"Low","Medium","Adequate",0,1,0.351666666666667,12
6.3,3,2.8,5,9,7,"Medium","Medium","Poor",0,1,0.506666666666667,8
7.6,4,4.5,4.2,9,6,"High","Medium","Poor",1,1,0.680833333333333,7
7.4,1,4.4,6.5,8,7,"Low","Medium","Adequate",0,1,0.49,9
8.7,4,4,6.1,8,9,"High","High","Adequate",1,1,0.696666666666667,11
8.6,5,1.7,4.3,10,8,"High","High","Poor",1,1,0.6575,8
7.5,3,1.7,6.4,8,10,"Medium","Medium","Adequate",0,1,0.500833333333333,12
8.2,3,4.7,4.6,10,6,"Medium","High","Poor",0,1,0.649166666666667,6
3.5,2,1.7,4.7,8,7,"Low","Low","Poor",0,1,0.3075,9
5.2,3,2.5,6.1,8,8,"Medium","Medium","Adequate",0,1,0.4575,10
8.6,2,1.9,6.7,8,9,"Low","High","Adequate",0,1,0.485833333333333,11
8,2,4.7,7.4,9,8,"Low","High","Adequate",0,1,0.5825,9
6.8,4,4.1,3.3,10,3,"High","Medium","Poor",1,1,0.6375,3
8.9,2,5.2,7.8,8,9,"Low","High","Adequate",0,1,0.633333333333333,11
7.3,4,4.4,5.7,9,7,"High","Medium","Poor",1,1,0.666666666666667,8
10.1,3,5,7.4,8,8,"Medium","High","Adequate",0,1,0.725,10
8.5,5,2.1,6.7,9,9,"High","High","Adequate",1,1,0.670833333333333,10
7.6,5,2.4,4.1,10,7,"High","Medium","Poor",1,1,0.653333333333333,7
7.3,3,2.1,5.9,9,9,"Medium","Medium","Poor",0,1,0.510833333333333,10
8.4,1,2.7,7.8,8,10,"Low","High","Adequate",0,1,0.4525,12
7.4,4,3.1,3.4,10,6,"High","Medium","Poor",1,1,0.615833333333333,6
5.7,2,1.3,7.5,8,10,"Low","Medium","Adequate",0,1,0.364166666666667,12
8.2,1,2.8,6.5,8,9,"Low","High","Adequate",0,1,0.45,11
6.6,4,3,4.8,8,8,"High","Medium","Poor",1,1,0.585,10
4.1,5,1.4,5.7,8,10,"High","Medium","Poor",0,1,0.495,12
9.6,2,3.5,5.8,8,7,"Low","High","Poor",0,1,0.585833333333333,9
4.9,1,1.6,6.6,8,9,"Low","Medium","Adequate",0,1,0.29,11
7.1,1,3.5,6.1,8,9,"Low","Medium","Adequate",0,1,0.4425,11
8,1,3.1,4.9,8,9,"Low","High","Poor",0,1,0.455833333333333,11
4.6,3,1.9,4.1,9,8,"Medium","Medium","Poor",0,1,0.4125,9
4.1,2,2.1,4.3,9,7,"Low","Medium","Poor",0,1,0.344166666666667,8
9,4,3.9,7.3,8,9,"High","High","Adequate",1,1,0.7025,11
5.7,4,2.2,5.8,9,9,"High","Medium","Poor",0,1,0.521666666666667,10
6.7,2,3.6,5.8,9,7,"Low","Medium","Poor",0,1,0.493333333333333,8
6.2,1,3.6,5.9,8,9,"Low","Medium","Poor",0,1,0.416666666666667,11
8.9,5,4.4,5.8,9,5,"High","High","Poor",1,1,0.78,6
10.5,1,4.5,7.5,10,9,"Low","High","Adequate",0,1,0.5975,9
9.4,5,2.5,6.1,10,7,"High","High","Adequate",1,1,0.7175,7
6.2,3,3.2,5.9,8,6,"Medium","Medium","Poor",0,1,0.52,8
6.3,2,1.9,4.7,8,8,"Low","Medium","Poor",0,1,0.409166666666667,10
5.7,4,3,3.3,10,5,"High","Medium","Poor",0,1,0.555,5
6.1,3,1.7,7,8,10,"Medium","Medium","Adequate",0,1,0.454166666666667,12
7.2,3,2,5.7,8,9,"Medium","Medium","Poor",0,1,0.503333333333333,11
8.1,2,3.4,4.4,10,8,"Low","High","Poor",0,1,0.531666666666667,8
5.8,2,2.3,4.1,8,5,"Low","Medium","Poor",0,1,0.409166666666667,7
6.1,2,1.4,5,9,8,"Low","Medium","Poor",0,1,0.381666666666667,9
4.9,3,2.4,4.6,9,6,"Medium","Medium","Poor",0,1,0.443333333333333,7
8.4,2,4.2,8.5,8,10,"Low","High","Good",0,1,0.575,12
6,2,3.6,5.1,9,7,"Low","Medium","Poor",0,1,0.47,8
6,3,1.9,5.9,8,10,"Medium","Medium","Poor",0,1,0.459166666666667,12
8.4,1,4.7,6.1,10,6,"Low","High","Adequate",0,1,0.535833333333333,6
8,5,3.7,5.6,10,6,"High","High","Poor",1,1,0.720833333333333,6
8.7,2,2.5,6.1,8,7,"Low","High","Adequate",0,1,0.514166666666667,9
4.5,4,1.7,6.4,8,9,"High","Medium","Adequate",0,1,0.460833333333333,11
5.5,5,3.2,5.8,8,9,"High","Medium","Poor",0,1,0.616666666666667,11
4,1,1.6,5.3,8,8,"Low","Medium","Poor",0,1,0.26,10
5.6,3,1.2,4.9,8,7,"Medium","Medium","Poor",0,1,0.416666666666667,9
7.6,3,3.6,5.4,9,8,"Medium","Medium","Poor",0,1,0.583333333333333,9
9.2,3,2.2,7.8,8,10,"Medium","High","Adequate",0,1,0.578333333333333,12
7.4,3,2.6,6.8,8,10,"Medium","Medium","Adequate",0,1,0.535,12
6.2,5,1.4,4.8,8,6,"High","Medium","Poor",1,1,0.565,8
6.9,3,2.4,5.5,9,7,"Medium","Medium","Poor",0,1,0.51,8
6.6,3,1.5,4.1,9,7,"Medium","Medium","Poor",0,1,0.4625,8
8.5,3,2.7,5.9,9,7,"Medium","High","Poor",0,1,0.575833333333333,8
6.4,1,3.1,5.4,8,9,"Low","Medium","Poor",0,1,0.4025,11
6.2,2,3.3,5.8,8,8,"Low","Medium","Poor",0,1,0.464166666666667,10
10.3,4,3.1,7.1,8,8,"High","High","Adequate",1,1,0.7125,10
8,2,1.6,5.6,9,8,"Low","High","Poor",0,1,0.453333333333333,9
6.4,3,2.7,5.1,8,8,"Medium","Medium","Poor",0,1,0.505833333333333,10
6.4,3,2.1,3.3,10,7,"Medium","Medium","Poor",0,1,0.480833333333333,7
9.3,4,4.7,5.8,10,7,"High","High","Poor",1,1,0.745833333333333,7
8.3,2,3.5,4.8,9,7,"Low","High","Poor",0,1,0.5425,8
5.7,3,2.3,5.8,9,6,"Medium","Medium","Poor",0,1,0.465833333333333,7
8.2,4,2.9,4.7,9,7,"High","High","Poor",1,1,0.634166666666667,8
4.6,3,1.7,6,8,9,"Medium","Medium","Adequate",0,1,0.404166666666667,11
7.9,5,2.3,4.2,7,5,"High","Medium","Poor",1,1,0.659166666666667,8
4.7,2,2.4,5.5,9,9,"Low","Medium","Poor",0,1,0.376666666666667,10
4.5,1,2,4.9,8,10,"Low","Medium","Poor",0,1,0.293333333333333,12
5.6,3,2.4,4.9,8,9,"Medium","Medium","Poor",0,1,0.466666666666667,11
7.7,4,2.9,7.1,8,9,"High","Medium","Adequate",1,1,0.6175,11
9.4,5,4.2,6.1,9,8,"High","High","Adequate",1,1,0.788333333333333,9
6.3,1,3.7,6.7,8,8,"Low","Medium","Adequate",0,1,0.424166666666667,10
4.5,5,2.3,4.6,10,6,"High","Medium","Poor",0,1,0.545833333333333,6
7,5,3.5,6.7,8,9,"High","Medium","Adequate",1,1,0.679166666666667,11
7.4,2,2.9,6.7,8,8,"Low","Medium","Adequate",0,1,0.4875,10
8,1,3.9,6.6,9,9,"Low","High","Adequate",0,1,0.489166666666667,10
7.2,3,2.2,5.6,8,9,"Medium","Medium","Poor",0,1,0.511666666666667,11
6.3,3,3.3,5.4,8,8,"Medium","Medium","Poor",0,1,0.5275,10
7.8,4,4.7,5.7,10,7,"High","Medium","Poor",1,1,0.695833333333333,7
4.8,1,2.3,4.6,8,8,"Low","Medium","Poor",0,1,0.315833333333333,10
6.8,5,3.1,5.5,8,7,"High","Medium","Poor",1,1,0.655833333333333,9
8.3,2,2.5,4,10,7,"Low","High","Poor",0,1,0.500833333333333,7
5.3,2,2.9,3.3,10,6,"Low","Medium","Poor",0,1,0.4175,6
6.7,1,2.8,6.1,8,10,"Low","Medium","Adequate",0,1,0.4,12
6.9,4,3.4,6.4,8,9,"High","Medium","Adequate",1,1,0.611666666666667,11
5.8,2,3.2,6.4,8,10,"Low","Medium","Adequate",0,1,0.446666666666667,12
6.8,5,2.6,3,10,5,"High","Medium","Poor",1,1,0.635,5
8.9,5,5.3,7,10,8,"High","High","Adequate",1,1,0.8175,8
8.5,3,4,5,10,7,"Medium","High","Poor",0,1,0.63,7
7.9,4,4.7,4.3,10,5,"High","Medium","Poor",1,1,0.699166666666667,5
9.2,2,4.6,5.6,10,8,"Low","High","Poor",0,1,0.618333333333333,8
7.3,4,1.6,5.7,9,9,"High","Medium","Poor",1,1,0.55,10
5.6,3,3.3,5.8,8,9,"Medium","Medium","Poor",0,1,0.504166666666667,11
4.1,2,1.1,3.2,10,6,"Low","Medium","Poor",0,1,0.3025,6
7.8,1,4.2,4.7,10,5,"Low","Medium","Poor",0,1,0.495,5
10.7,5,5.9,6.5,10,7,"High","High","Adequate",1,1,0.9025,7
8.8,3,4.5,4.9,10,6,"Medium","High","Poor",0,1,0.660833333333333,6
8.8,1,2.3,6.1,8,8,"Low","High","Adequate",0,1,0.449166666666667,10
7.6,1,2.6,5.7,9,8,"Low","Medium","Poor",0,1,0.421666666666667,9
6.3,4,3.2,5.8,8,7,"High","Medium","Poor",1,1,0.583333333333333,9
7.6,3,4.1,5.9,10,8,"Medium","Medium","Poor",0,1,0.604166666666667,8
6.7,3,3.5,5.5,10,8,"Medium","Medium","Poor",0,1,0.549166666666667,8
9.1,4,1.9,5.1,10,9,"High","High","Poor",1,1,0.6225,9
7,5,1.6,6.4,8,9,"High","Medium","Adequate",1,1,0.6,11
5.3,5,3,6.8,8,10,"High","Medium","Adequate",0,1,0.601666666666667,12
9.8,5,3.8,8.7,8,10,"High","High","Good",1,1,0.785,12
8.6,2,4.3,6.4,10,9,"Low","High","Adequate",0,1,0.585833333333333,9
5.9,2,3.2,4,10,5,"Low","Medium","Poor",0,1,0.45,5
8.4,5,4.3,5.4,10,6,"High","High","Poor",1,1,0.759166666666667,6
6.3,2,3.7,5.4,7,4,"Low","Medium","Poor",0,1,0.484166666666667,7
5,4,1,5.1,8,9,"High","Medium","Poor",0,1,0.448333333333333,11
6.3,1,2.9,6.3,9,9,"Low","Medium","Adequate",0,1,0.390833333333333,10
9.6,5,4.8,4.3,10,5,"High","High","Poor",1,1,0.82,5
6.5,5,1.5,6.6,8,8,"High","Medium","Adequate",1,1,0.579166666666667,10
3.5,4,1.7,4.9,8,9,"High","Low","Poor",0,1,0.4275,11
