"screen_time_hours","social_media_platforms_used","hours_on_TikTok","sleep_hours","stress_level","mood_score","social_media_category","screen_time_category","sleep_quality","digital_intensity","mental_health_indicator","digital_habits_score","mental_health_score"
6.9,4,4.1,4.4,10,5,"High","Medium","Poor",1,1,0.640833333333333,5
8.8,3,5.2,5.5,10,5,"Medium","High","Poor",0,1,0.69,5
7.5,5,3.3,8.4,6,10,"High","Medium","Good",1,0,0.6875,14
8.7,5,3,7.1,8,9,"High","High","Adequate",1,1,0.715,11
7.5,5,3.3,7.4,7,10,"High","Medium","Adequate",1,0,0.6875,13
8.9,5,2.1,8.7,6,10,"High","High","Good",1,0,0.684166666666667,14
6.4,5,3.2,7.8,5,10,"High","Medium","Adequate",1,0,0.646666666666667,15
9.1,4,5.3,6.3,9,6,"High","High","Adequate",1,1,0.764166666666667,7
7.7,4,3.7,6.2,7,9,"High","Medium","Adequate",1,0,0.650833333333333,12
10.8,1,6.1,7.8,10,8,"Low","High","Adequate",0,1,0.674166666666667,8
8.9,4,2.1,8,5,10,"High","High","Good",1,0,0.624166666666667,15
7,5,3.4,6.7,8,9,"High","Medium","Adequate",1,1,0.675,11
7.2,4,3.6,6,8,8,"High","Medium","Adequate",1,1,0.63,10
7.7,5,3.6,6.1,9,8,"High","Medium","Adequate",1,1,0.706666666666667,9
8.9,4,2.6,9.3,4,10,"High","High","Good",1,0,0.645,16
5.7,5,3,5.3,8,8,"High","Medium","Poor",0,1,0.615,10
7.4,4,3.4,6,8,9,"High","Medium","Adequate",1,1,0.628333333333333,11
8.5,5,4.8,6,10,8,"High","High","Adequate",1,1,0.783333333333333,8
8.4,4,3.9,6.3,8,6,"High","High","Adequate",1,1,0.6825,8
6.6,5,2.8,6,7,9,"High","Medium","Adequate",1,0,0.636666666666667,12
7.6,5,3.6,6.8,7,9,"High","Medium","Adequate",1,0,0.703333333333333,12
10.6,5,6.2,8,10,9,"High","High","Good",1,1,0.911666666666667,9
7.6,5,3.8,7.3,6,10,"High","Medium","Adequate",1,0,0.711666666666667,14
7.7,4,4.2,6,10,8,"High","Medium","Adequate",1,1,0.671666666666667,8
7.8,3,4.3,7.2,7,10,"Medium","Medium","Adequate",0,0,0.619166666666667,13
6.1,5,2.5,5.9,7,10,"High","Medium","Poor",1,0,0.6075,13
8.5,4,3.2,8,5,8,"High","High","Good",1,0,0.656666666666667,13
10,5,3.4,7.5,8,7,"High","High","Adequate",1,1,0.775,9
7.9,4,3.8,7.5,6,9,"High","Medium","Adequate",1,0,0.661666666666667,13
7.7,4,3.1,8.8,8,10,"High","Medium","Good",1,1,0.625833333333333,12
7.5,5,4.1,6.1,9,7,"High","Medium","Adequate",1,1,0.720833333333333,8
6.8,5,2,7.3,6,10,"High","Medium","Adequate",1,0,0.61,14
8.3,4,3.6,10,5,10,"High","High","Good",1,0,0.666666666666667,15
6.4,5,2.4,5.4,9,8,"High","Medium","Poor",1,1,0.613333333333333,9
10,4,3.8,7.5,9,9,"High","High","Adequate",1,1,0.731666666666667,10
10.2,2,4.4,6.9,9,9,"Low","High","Adequate",0,1,0.643333333333333,10
7.8,5,4.5,7.3,8,9,"High","Medium","Adequate",1,1,0.7475,11
7.2,5,1.9,5.9,7,8,"High","Medium","Poor",1,0,0.619166666666667,11
7.3,5,2.9,10,4,10,"High","Medium","Good",1,0,0.664166666666667,16
10.1,4,4,5.8,9,6,"High","High","Poor",1,1,0.743333333333333,7
9.2,4,4.7,8.4,6,7,"High","High","Good",1,0,0.7425,11
7.3,5,2.1,9,4,10,"High","Medium","Good",1,0,0.630833333333333,16
8.1,3,3.8,9.3,5,10,"Medium","High","Good",0,0,0.608333333333333,15
10.4,3,4.6,5.7,10,8,"Medium","High","Poor",0,1,0.718333333333333,8
7.6,4,4.2,8.1,8,10,"High","Medium","Good",1,1,0.668333333333333,12
6.8,4,3.3,10,3,10,"High","Medium","Good",1,0,0.604166666666667,17
9.7,4,4.2,8.4,7,10,"High","High","Good",1,0,0.738333333333333,13
9.1,4,3.4,6.5,9,7,"High","High","Adequate",1,1,0.685,8
7.9,4,4.7,7.6,8,10,"High","Medium","Adequate",1,1,0.699166666666667,12
7.9,5,1.7,6.3,9,9,"High","Medium","Adequate",1,1,0.634166666666667,10
8,5,3.3,4.1,9,7,"High","High","Poor",1,1,0.704166666666667,8
6.9,5,2.4,4.6,9,8,"High","Medium","Poor",1,1,0.63,9
6.8,5,3.6,8.6,4,10,"High","Medium","Good",1,0,0.676666666666667,16
9,4,3.6,7.2,7,10,"High","High","Adequate",1,0,0.69,13
7.1,5,3.8,6.6,7,10,"High","Medium","Adequate",1,0,0.695,13
6.2,5,2.6,6,6,7,"High","Medium","Adequate",1,0,0.615,11
8.6,5,4.6,7.7,6,9,"High","High","Adequate",1,0,0.778333333333333,13
6.9,4,3.9,7.3,6,8,"High","Medium","Adequate",1,0,0.6325,12
9,4,3.3,7.9,8,10,"High","High","Adequate",1,1,0.6775,12
8.3,5,4.7,8.3,8,8,"High","High","Good",1,1,0.7725,10
10.6,2,5.7,7,10,8,"Low","High","Adequate",0,1,0.710833333333333,8
6.2,5,2.8,9.5,4,10,"High","Medium","Good",1,0,0.623333333333333,16
8.3,4,4.9,6.9,7,9,"High","High","Adequate",1,0,0.720833333333333,12
7.5,4,3.1,7.5,9,9,"High","Medium","Adequate",1,1,0.619166666666667,10
8,4,3.1,6.3,8,7,"High","High","Adequate",1,1,0.635833333333333,9
9,5,3,7.1,6,8,"High","High","Adequate",1,0,0.725,12
7.4,5,3.7,7.7,6,10,"High","Medium","Adequate",1,0,0.700833333333333,14
8.1,4,3.2,6.2,8,9,"High","High","Adequate",1,1,0.643333333333333,11
7.2,5,4.2,8.4,6,10,"High","Medium","Good",1,0,0.715,14
8.9,4,3.2,7.1,7,7,"High","High","Adequate",1,0,0.67,10
5.5,5,3,6.6,6,10,"High","Medium","Adequate",0,0,0.608333333333333,14
6.8,4,3.6,5.4,8,8,"High","Medium","Poor",1,1,0.616666666666667,10
10.1,4,3.8,6.2,9,8,"High","High","Adequate",1,1,0.735,9
8.8,5,3.6,7.7,7,10,"High","High","Adequate",1,0,0.743333333333333,13
9.3,3,3.9,7.4,7,9,"Medium","High","Adequate",0,0,0.6525,12
8.1,5,4.4,8.4,5,9,"High","High","Good",1,0,0.753333333333333,14
6.3,5,2.5,6.3,6,10,"High","Medium","Adequate",1,0,0.614166666666667,14
9.3,2,4.6,6.5,10,7,"Low","High","Adequate",0,1,0.621666666666667,7
6.2,5,2.4,7.8,6,9,"High","Medium","Adequate",1,0,0.606666666666667,13
7.1,4,3.5,5.9,7,7,"High","Medium","Poor",1,0,0.6225,10
9.2,4,3.4,7.2,6,9,"High","High","Adequate",1,0,0.688333333333333,13
7.1,4,3,9.3,4,10,"High","Medium","Good",1,0,0.601666666666667,16
9.5,2,5.3,10,4,10,"Low","High","Good",0,0,0.6575,16
6.1,5,3.2,6.9,8,9,"High","Medium","Adequate",1,1,0.636666666666667,11
9.2,4,5.5,7.9,8,9,"High","High","Adequate",1,1,0.775833333333333,11
5.8,5,2.9,7.8,5,10,"High","Medium","Adequate",0,0,0.614166666666667,15
8.3,4,3.6,8.8,4,10,"High","High","Good",1,0,0.666666666666667,16
8,5,4.1,7,8,9,"High","High","Adequate",1,1,0.7375,11
7.4,5,3.4,4.8,9,7,"High","Medium","Poor",1,1,0.688333333333333,8
5.9,5,2.9,7.1,7,10,"High","Medium","Adequate",0,0,0.6175,13
6.9,5,2.6,9.2,5,10,"High","Medium","Good",1,0,0.638333333333333,15
7.2,5,4.1,7.8,7,10,"High","Medium","Adequate",1,0,0.710833333333333,13
6.1,5,2.8,7.8,6,9,"High","Medium","Adequate",1,0,0.62,13
9.9,3,2.8,5.7,9,8,"Medium","High","Poor",0,1,0.626666666666667,9
9.1,5,4.3,4.5,10,6,"High","High","Poor",1,1,0.7825,6
8.9,4,3.7,8.3,7,10,"High","High","Good",1,0,0.690833333333333,13
8.1,5,3.9,7.4,7,9,"High","High","Adequate",1,0,0.7325,12
7.9,4,3.3,5.5,7,6,"High","Medium","Poor",1,0,0.640833333333333,9
7.1,5,4.2,6.3,8,8,"High","Medium","Adequate",1,1,0.711666666666667,10
6.3,5,2.6,5.6,7,7,"High","Medium","Poor",1,0,0.618333333333333,10
8.7,4,4.6,4.5,9,3,"High","High","Poor",1,1,0.721666666666667,4
7.7,4,2.5,5.8,8,8,"High","Medium","Poor",1,1,0.600833333333333,10
8.8,5,2.2,8.3,6,10,"High","High","Good",1,0,0.685,14
10.1,4,5.2,7.6,7,9,"High","High","Adequate",1,0,0.793333333333333,12
8.7,2,4.8,7,9,9,"Low","High","Adequate",0,1,0.61,10
6.2,5,3.2,7.4,8,9,"High","Medium","Adequate",1,1,0.64,11
7.1,5,3.7,5.5,9,8,"High","Medium","Poor",1,1,0.690833333333333,9
8.2,3,3.8,7.2,8,8,"Medium","High","Adequate",0,1,0.611666666666667,10
6.5,4,3.8,9.4,6,10,"High","Medium","Good",1,0,0.615,14
8.7,4,3.8,7.9,5,10,"High","High","Adequate",1,0,0.688333333333333,15
7.3,4,4,6.9,8,8,"High","Medium","Adequate",1,1,0.65,10
6.3,5,3.7,8.5,4,10,"High","Medium","Good",1,0,0.664166666666667,16
7.6,3,4.2,5.3,9,7,"Medium","Medium","Poor",0,1,0.608333333333333,8
9.8,2,4.4,10,6,10,"Low","High","Good",0,0,0.63,14
7,4,3.3,4.4,9,5,"High","Medium","Poor",1,1,0.610833333333333,6
7.5,5,3,7.2,8,9,"High","Medium","Adequate",1,1,0.675,11
7.7,4,3.6,8.3,5,10,"High","Medium","Good",1,0,0.646666666666667,15
7.7,4,4.6,7.9,7,8,"High","Medium","Adequate",1,0,0.688333333333333,11
6.9,4,3.8,7,8,8,"High","Medium","Adequate",1,1,0.628333333333333,10
9.4,3,2.9,8,4,9,"Medium","High","Good",0,0,0.614166666666667,15
8.4,3,4.5,6.9,9,9,"Medium","High","Adequate",0,1,0.6475,10
7,4,3.5,4.6,8,7,"High","Medium","Poor",1,1,0.619166666666667,9
7.7,5,2.6,5.2,8,7,"High","Medium","Poor",1,1,0.665,9
7.8,4,4.1,8.2,5,10,"High","Medium","Good",1,0,0.670833333333333,15
7.3,4,3.5,7.5,7,10,"High","Medium","Adequate",1,0,0.629166666666667,13
9.5,3,4.8,5.6,10,6,"Medium","High","Poor",0,1,0.696666666666667,6
8.3,5,3.3,5.9,10,6,"High","High","Poor",1,1,0.714166666666667,6
8.1,5,3.4,7.3,7,9,"High","High","Adequate",1,0,0.711666666666667,12
7.9,5,3.7,6.1,8,8,"High","Medium","Adequate",1,1,0.7175,10
6.1,5,3,9.5,6,10,"High","Medium","Good",1,0,0.628333333333333,14
8.2,5,1.9,7.8,6,9,"High","High","Adequate",1,0,0.6525,13
11.4,2,6.3,8.2,9,9,"Low","High","Good",0,1,0.7625,10
10.5,5,5.7,5.9,10,7,"High","High","Poor",1,1,0.8875,7
9,3,5.3,5.3,10,7,"Medium","High","Poor",0,1,0.700833333333333,7
7.1,4,3.6,7.4,8,9,"High","Medium","Adequate",1,1,0.626666666666667,11
7.7,5,4.4,7.6,7,8,"High","Medium","Adequate",1,0,0.74,11
8.9,5,3.2,7.6,7,10,"High","High","Adequate",1,0,0.73,13
7.5,4,4,6.3,7,10,"High","Medium","Adequate",1,0,0.656666666666667,13
9.2,4,3.4,7.3,7,10,"High","High","Adequate",1,0,0.688333333333333,13
9.9,3,4.2,4.6,10,6,"Medium","High","Poor",0,1,0.685,6
8.7,3,4.8,7.2,8,9,"Medium","High","Adequate",0,1,0.67,11
6.7,4,3.4,4.7,9,7,"High","Medium","Poor",1,1,0.605,8
7.9,5,3.1,9.6,3,10,"High","Medium","Good",1,0,0.6925,17
7.1,5,3.3,6.3,8,7,"High","Medium","Adequate",1,1,0.674166666666667,9
7.3,5,2.1,6.5,7,8,"High","Medium","Adequate",1,0,0.630833333333333,11
7.3,5,3.5,7.4,7,10,"High","Medium","Adequate",1,0,0.689166666666667,13
7.1,5,3.4,10,4,10,"High","Medium","Good",1,0,0.678333333333333,16
7.2,5,1.6,6.8,6,8,"High","Medium","Adequate",1,0,0.606666666666667,12
7.2,5,3.4,6.9,5,9,"High","Medium","Adequate",1,0,0.681666666666667,14
11.3,2,2.7,7.3,8,9,"Low","High","Adequate",0,1,0.609166666666667,11
6.1,5,3.3,5.2,10,7,"High","Medium","Poor",1,1,0.640833333333333,7
5.4,5,3.2,7.2,7,10,"High","Medium","Adequate",0,0,0.613333333333333,13
7.7,4,3.7,9.4,5,10,"High","Medium","Good",1,0,0.650833333333333,15
9.2,4,2.7,7,7,9,"High","High","Adequate",1,0,0.659166666666667,12
9.4,4,5,8.5,8,9,"High","High","Good",1,1,0.761666666666667,11
9.9,2,5.5,7.2,9,9,"Low","High","Adequate",0,1,0.679166666666667,10
10.7,5,5.8,9.3,8,9,"High","High","Good",1,1,0.898333333333333,11
8.1,4,3.2,7.2,9,10,"High","High","Adequate",1,1,0.643333333333333,11
8.2,3,4.8,6.5,8,8,"Medium","High","Adequate",0,1,0.653333333333333,10
6.4,5,2.7,7.8,7,10,"High","Medium","Adequate",1,0,0.625833333333333,13
6.5,5,2.7,5.9,8,8,"High","Medium","Poor",1,1,0.629166666666667,10
9,3,3,6.3,9,8,"Medium","High","Adequate",0,1,0.605,9
7.7,4,2.6,8.9,6,10,"High","Medium","Good",1,0,0.605,14
7.3,4,3,8.9,4,10,"High","Medium","Good",1,0,0.608333333333333,16
9.4,4,3.4,7.4,7,8,"High","High","Adequate",1,0,0.695,11
9.5,3,2.7,9.1,6,10,"Medium","High","Good",0,0,0.609166666666667,14
8.6,2,5,6.4,10,9,"Low","High","Adequate",0,1,0.615,9
8.3,3,3.6,4.8,10,7,"Medium","High","Poor",0,1,0.606666666666667,7
6.3,5,2.3,6.7,6,10,"High","Medium","Adequate",1,0,0.605833333333333,14
7.6,5,4.4,10,5,10,"High","Medium","Good",1,0,0.736666666666667,15
8.6,4,3.3,6.6,9,7,"High","High","Adequate",1,1,0.664166666666667,8
5.9,5,3,6.3,7,10,"High","Medium","Adequate",0,0,0.621666666666667,13
10.2,3,2.8,6.6,10,9,"Medium","High","Adequate",0,1,0.636666666666667,9
7.6,4,3.3,5.5,9,9,"High","Medium","Poor",1,1,0.630833333333333,10
6.9,4,3.4,7.7,7,10,"High","Medium","Adequate",1,0,0.611666666666667,13
7.4,4,4.1,8.5,4,10,"High","Medium","Good",1,0,0.6575,16
6.2,5,2.7,5.5,9,6,"High","Medium","Poor",1,1,0.619166666666667,7
9,3,5.3,6.1,10,6,"Medium","High","Adequate",0,1,0.700833333333333,6
6.7,5,2,9.4,4,10,"High","Medium","Good",1,0,0.606666666666667,16
6.4,4,3.6,5.2,9,7,"High","Medium","Poor",1,1,0.603333333333333,8
5.4,5,3,7,5,10,"High","Medium","Adequate",0,0,0.605,15
9.1,5,2.9,8.2,6,9,"High","High","Good",1,0,0.724166666666667,13
8.5,4,5.1,8.2,7,10,"High","High","Good",1,0,0.735833333333333,13
10,3,3.4,5.5,10,5,"Medium","High","Poor",0,1,0.655,5
5.6,5,3.3,7.5,7,9,"High","Medium","Adequate",0,0,0.624166666666667,12
8.2,4,2.6,6,7,8,"High","High","Adequate",1,0,0.621666666666667,11
9.2,5,3.4,9,5,9,"High","High","Good",1,0,0.748333333333333,14
6.3,5,2.3,8.1,4,10,"High","Medium","Good",1,0,0.605833333333333,16
7.8,3,4.4,7,9,7,"Medium","Medium","Adequate",0,1,0.623333333333333,8
6.4,5,3.7,5.1,10,6,"High","Medium","Poor",1,1,0.6675,6
7.6,5,4,4.9,9,6,"High","Medium","Poor",1,1,0.72,7
7.6,4,2.8,4.2,8,7,"High","Medium","Poor",1,1,0.61,9
7.2,5,4,10,4,10,"High","Medium","Good",1,0,0.706666666666667,16
7,5,2.3,7.8,6,10,"High","Medium","Adequate",1,0,0.629166666666667,14
6.4,5,2.7,6.3,7,6,"High","Medium","Adequate",1,0,0.625833333333333,9
8.5,5,4.7,8.1,7,10,"High","High","Good",1,0,0.779166666666667,13
7.3,4,4,5.9,6,6,"High","Medium","Poor",1,0,0.65,10
7.5,5,3.9,6.9,5,8,"High","Medium","Adequate",1,0,0.7125,13
8,4,3.1,7.6,7,10,"High","High","Adequate",1,0,0.635833333333333,13
6.7,5,2.8,4.3,9,8,"High","Medium","Poor",1,1,0.64,9
7,5,3.9,5,10,8,"High","Medium","Poor",1,1,0.695833333333333,8
11.8,5,4.2,6.3,9,5,"High","High","Adequate",1,1,0.868333333333333,6
7.1,5,4,6.2,10,7,"High","Medium","Adequate",1,1,0.703333333333333,7
10.6,4,2.6,6.7,8,10,"High","High","Adequate",1,1,0.701666666666667,12
9.5,4,3.3,8.2,4,10,"High","High","Good",1,0,0.694166666666667,16
7.4,5,2.8,8.6,6,10,"High","Medium","Good",1,0,0.663333333333333,14
10.8,2,4.5,9.1,7,10,"Low","High","Good",0,0,0.6675,13
9,3,3.1,4.4,10,5,"Medium","High","Poor",0,1,0.609166666666667,5
8.7,5,3.8,8.1,7,10,"High","High","Good",1,0,0.748333333333333,13
8.6,4,5.1,7,7,9,"High","High","Adequate",1,0,0.739166666666667,12
8.6,4,3.4,5.2,8,7,"High","High","Poor",1,1,0.668333333333333,9
8.2,4,4.3,8.7,7,9,"High","High","Good",1,0,0.6925,12
8.6,4,2.6,7.1,7,8,"High","High","Adequate",1,0,0.635,11
9,4,4.2,8.8,5,10,"High","High","Good",1,0,0.715,15
6.2,5,3.5,6.3,8,7,"High","Medium","Adequate",1,1,0.6525,9
7.5,4,3,8.5,6,9,"High","Medium","Good",1,0,0.615,13
7.9,3,4.6,7.1,7,9,"Medium","Medium","Adequate",0,0,0.635,12
11.3,2,4.2,6,10,7,"Low","High","Adequate",0,1,0.671666666666667,7
8.3,5,2.5,6.2,7,8,"High","High","Adequate",1,0,0.680833333333333,11
6.9,5,3.7,3.8,10,8,"High","Medium","Poor",1,1,0.684166666666667,8
8.2,5,2.3,5.5,8,10,"High","High","Poor",1,1,0.669166666666667,12
8.2,4,4.9,5.3,10,7,"High","High","Poor",1,1,0.7175,7
9.9,4,2,7.3,6,10,"High","High","Adequate",1,0,0.653333333333333,14
8.7,4,4.4,7,8,8,"High","High","Adequate",1,1,0.713333333333333,10
8.6,4,3.2,7.9,5,10,"High","High","Adequate",1,0,0.66,15
8.5,5,3.8,5.7,8,7,"High","High","Poor",1,1,0.741666666666667,9
7,5,3.8,8.3,6,10,"High","Medium","Good",1,0,0.691666666666667,14
8,5,1.6,8.4,6,10,"High","High","Good",1,0,0.633333333333333,14
7.9,5,2.9,7.1,7,9,"High","Medium","Adequate",1,0,0.684166666666667,12
8,3,4.7,7.3,9,8,"Medium","High","Adequate",0,1,0.6425,9
8,5,2.5,5.8,10,7,"High","High","Poor",1,1,0.670833333333333,7
9.1,4,4.5,7,7,9,"High","High","Adequate",1,0,0.730833333333333,12
7.4,4,2.8,6.2,8,8,"High","Medium","Adequate",1,1,0.603333333333333,10
7,4,3.2,7.3,8,10,"High","Medium","Adequate",1,1,0.606666666666667,12
6.9,5,2.4,7.2,8,10,"High","Medium","Adequate",1,1,0.63,12
6.4,5,2.2,8.6,6,10,"High","Medium","Good",1,0,0.605,14
9.2,4,5.4,5.4,10,6,"High","High","Poor",1,1,0.771666666666667,6
6.2,5,2.8,6.3,6,9,"High","Medium","Adequate",1,0,0.623333333333333,13
8.5,3,4.9,6.6,9,7,"Medium","High","Adequate",0,1,0.6675,8
6.7,5,3.1,7.7,6,9,"High","Medium","Adequate",1,0,0.6525,13
5.9,5,3.5,6.7,6,9,"High","Medium","Adequate",0,0,0.6425,13
7.3,5,2.8,7.5,6,9,"High","Medium","Adequate",1,0,0.66,13
9,5,4.6,7.8,7,9,"High","High","Adequate",1,0,0.791666666666667,12
7.4,5,2.4,9.5,3,10,"High","Medium","Good",1,0,0.646666666666667,17
7.6,5,1.6,7.2,6,10,"High","Medium","Adequate",1,0,0.62,14
8.9,5,3.8,9.1,7,10,"High","High","Good",1,0,0.755,13
8.4,5,2.5,7,8,8,"High","High","Adequate",1,1,0.684166666666667,10
7.7,4,2.7,5.6,10,7,"High","Medium","Poor",1,1,0.609166666666667,7
7,5,3.7,6.2,8,7,"High","Medium","Adequate",1,1,0.6875,9
6.6,5,2.3,6.6,6,9,"High","Medium","Adequate",1,0,0.615833333333333,13
6.9,5,1.7,8.1,5,10,"High","Medium","Good",1,0,0.600833333333333,15
9,4,1.8,6,7,9,"High","High","Adequate",1,0,0.615,12
7.7,5,2.7,9.4,7,10,"High","Medium","Good",1,0,0.669166666666667,13
10.3,4,4.9,8.5,7,10,"High","High","Good",1,0,0.7875,13
10.9,2,3.9,6.8,9,7,"Low","High","Adequate",0,1,0.645833333333333,8
8.8,4,4.6,8.7,7,10,"High","High","Good",1,0,0.725,13
10.6,3,3,8,6,10,"Medium","High","Good",0,0,0.658333333333333,14
8.3,3,4,6.9,8,8,"Medium","High","Adequate",0,1,0.623333333333333,10
7.4,4,3.2,7,6,10,"High","Medium","Adequate",1,0,0.62,14
12,4,2.8,7.2,7,7,"High","High","Adequate",1,0,0.756666666666667,10
7.2,5,3.5,9.1,4,10,"High","Medium","Good",1,0,0.685833333333333,16
7,4,3.9,7.2,8,9,"High","Medium","Adequate",1,1,0.635833333333333,11
6.9,4,3.8,8.7,7,10,"High","Medium","Good",1,0,0.628333333333333,13
6.2,5,2.9,5,10,8,"High","Medium","Poor",1,1,0.6275,8
7.8,5,1.8,6.7,5,9,"High","Medium","Adequate",1,0,0.635,14
9.2,5,5,8.1,7,10,"High","High","Good",1,0,0.815,13
7.2,5,2.6,5.6,7,7,"High","Medium","Poor",1,0,0.648333333333333,10
11.2,2,5.7,6.1,10,8,"Low","High","Adequate",0,1,0.730833333333333,8
6.4,5,3.7,7,7,10,"High","Medium","Adequate",1,0,0.6675,13
7.4,4,4.2,10,6,10,"High","Medium","Good",1,0,0.661666666666667,14
9,5,2.7,4.8,9,8,"High","High","Poor",1,1,0.7125,9
5.9,5,2.6,7.2,5,10,"High","Medium","Adequate",0,0,0.605,15
7.1,4,3.5,5.2,9,9,"High","Medium","Poor",1,1,0.6225,10
10,5,4.6,5.7,7,5,"High","High","Poor",1,1,0.825,8
10.6,2,4.8,5.1,10,6,"Low","High","Poor",0,1,0.673333333333333,6
7,5,3.6,6.7,8,8,"High","Medium","Adequate",1,1,0.683333333333333,10
8.2,4,4.7,4.8,10,7,"High","High","Poor",1,1,0.709166666666667,7
6.6,5,2.6,5.5,10,6,"High","Medium","Poor",1,1,0.628333333333333,6
9.7,1,5.5,7.6,8,9,"Low","High","Adequate",0,1,0.6125,11
8.4,3,5,4.3,10,4,"Medium","High","Poor",0,1,0.668333333333333,4
9.3,3,4.3,8.1,6,8,"Medium","High","Good",0,0,0.669166666666667,12
8,5,3.4,8,8,10,"High","High","Good",1,1,0.708333333333333,12
6.5,5,2.2,6.8,6,9,"High","Medium","Adequate",1,0,0.608333333333333,13
10.9,4,3.2,7.1,10,8,"High","High","Adequate",1,1,0.736666666666667,8
7,5,2.3,5.2,9,9,"High","Medium","Poor",1,1,0.629166666666667,10
7.7,5,2.9,8.8,5,10,"High","Medium","Good",1,0,0.6775,15
9.9,2,5.4,8.1,8,8,"Low","High","Good",0,1,0.675,10
12,4,5.6,7.3,9,5,"High","High","Adequate",1,1,0.873333333333333,6
9,5,2.9,8.4,8,10,"High","High","Good",1,1,0.720833333333333,12
7.1,5,3.6,9,6,10,"High","Medium","Good",1,0,0.686666666666667,14
8,4,2.4,6.2,8,8,"High","High","Adequate",1,1,0.606666666666667,10
9.2,4,3.1,8.6,6,10,"High","High","Good",1,0,0.675833333333333,14
6.8,5,2.9,8.8,6,10,"High","Medium","Good",1,0,0.6475,14
7.3,5,2.5,4.7,6,8,"High","Medium","Poor",1,0,0.6475,12
6.2,5,3.7,6,9,8,"High","Medium","Adequate",1,1,0.660833333333333,9
7.5,5,2.4,6.4,7,9,"High","Medium","Adequate",1,0,0.65,12
8.4,3,3.8,6.2,9,7,"Medium","High","Adequate",0,1,0.618333333333333,8
7.9,5,4.2,6.3,10,5,"High","Medium","Adequate",1,1,0.738333333333333,5
7.8,5,1.7,5.6,7,9,"High","Medium","Poor",1,0,0.630833333333333,12
9.4,2,5.2,7.3,7,7,"Low","High","Adequate",0,0,0.65,10
8.7,4,5.1,3.8,10,5,"High","High","Poor",1,1,0.7425,5
7.5,5,3.3,7.4,9,9,"High","Medium","Adequate",1,1,0.6875,10
7.7,3,4.1,7,7,9,"Medium","Medium","Adequate",0,0,0.6075,12
7.1,5,1.6,9.4,3,10,"High","Medium","Good",1,0,0.603333333333333,17
9.7,2,4,6.2,9,10,"Low","High","Adequate",0,1,0.61,11
9.7,3,3.5,6.7,8,9,"Medium","High","Adequate",0,1,0.649166666666667,11
7.2,5,3.7,5.6,9,6,"High","Medium","Poor",1,1,0.694166666666667,7
7.7,5,2.2,8.5,7,10,"High","Medium","Good",1,0,0.648333333333333,13
10.6,4,5.2,7.3,10,8,"High","High","Adequate",1,1,0.81,8
7,5,3.9,5.8,8,7,"High","Medium","Poor",1,1,0.695833333333333,9
8.5,5,4.8,7.5,7,10,"High","High","Adequate",1,0,0.783333333333333,13
9.3,5,3.6,8.5,5,8,"High","High","Good",1,0,0.76,13
11.4,3,3.2,6.2,10,6,"Medium","High","Adequate",0,1,0.693333333333333,6
5.4,5,3.1,5.5,9,10,"High","Medium","Poor",0,1,0.609166666666667,11
6.2,5,2.3,9.1,2,10,"High","Medium","Good",1,0,0.6025,18
9,3,4,4.2,10,5,"Medium","High","Poor",0,1,0.646666666666667,5
8.6,5,3.1,7.1,6,10,"High","High","Adequate",1,0,0.715833333333333,14
8.6,3,4.7,8.4,8,9,"Medium","High","Good",0,1,0.6625,11
8.4,4,2.8,8.6,6,10,"High","High","Good",1,0,0.636666666666667,14
6.5,5,2.1,7.6,6,10,"High","Medium","Adequate",1,0,0.604166666666667,14
5.6,5,3,6,7,8,"High","Medium","Adequate",0,0,0.611666666666667,11
7.4,5,4.4,7.7,8,10,"High","Medium","Adequate",1,1,0.73,12
8.2,4,4.1,6.1,9,7,"High","High","Adequate",1,1,0.684166666666667,8
7.6,5,3.4,8.4,7,9,"High","Medium","Good",1,0,0.695,12
7.1,5,2.4,6.6,8,9,"High","Medium","Adequate",1,1,0.636666666666667,11
8.3,4,3.3,7.1,6,9,"High","High","Adequate",1,0,0.654166666666667,13
9.5,5,4,4.8,10,6,"High","High","Poor",1,1,0.783333333333333,6
7.9,5,4.4,8.8,5,10,"High","Medium","Good",1,0,0.746666666666667,15
5.9,5,3.5,9.1,5,10,"High","Medium","Good",0,0,0.6425,15
8.2,5,4.4,8.8,6,10,"High","High","Good",1,0,0.756666666666667,14
8,4,2.5,7.8,6,10,"High","High","Adequate",1,0,0.610833333333333,14
6.6,5,3.4,5.1,10,7,"High","Medium","Poor",1,1,0.661666666666667,7
7.7,5,4.2,8.7,7,10,"High","Medium","Good",1,0,0.731666666666667,13
12,4,5.7,9,7,9,"High","High","Good",1,0,0.8775,12
9.3,3,5.1,4.1,10,5,"Medium","High","Poor",0,1,0.7025,5
7,4,3.7,5.5,9,6,"High","Medium","Poor",1,1,0.6275,7
7.9,3,4.7,6.7,6,7,"Medium","Medium","Adequate",0,0,0.639166666666667,11
7.9,3,3.8,7.8,7,10,"Medium","Medium","Adequate",0,0,0.601666666666667,13
8.2,4,4.7,6.7,8,8,"High","High","Adequate",1,1,0.709166666666667,10
8.9,2,5.3,7.2,10,8,"Low","High","Adequate",0,1,0.6375,8
9.5,2,4.8,6.9,8,7,"Low","High","Adequate",0,1,0.636666666666667,9
8.4,5,4.6,7.9,8,10,"High","High","Adequate",1,1,0.771666666666667,12
