"screen_time_hours","social_media_platforms_used","hours_on_TikTok","sleep_hours","stress_level","mood_score","social_media_category","screen_time_category","sleep_quality","digital_intensity","mental_health_indicator","digital_habits_score","mental_health_score"
7.5,4,4.3,7.3,6,9,"High","Medium","Adequate",1,0,0.669166666666667,13
7.3,5,3,7.3,6,9,"High","Medium","Adequate",1,0,0.668333333333333,13
9.1,5,3.2,8,6,9,"High","High","Good",1,0,0.736666666666667,13
7.5,5,2,8.9,5,10,"High","Medium","Good",1,0,0.633333333333333,15
6.7,4,3.7,5.9,10,7,"High","Medium","Poor",1,1,0.6175,7
6.7,4,3,8,6,10,"High","Medium","Good",1,0,0.588333333333333,14
7.6,4,1.8,6,7,9,"High","Medium","Adequate",1,0,0.568333333333333,12
9.1,4,4.3,9.5,5,10,"High","High","Good",1,0,0.7225,15
7.6,5,2.2,5.9,7,10,"High","Medium","Poor",1,0,0.645,13
8.5,5,2.3,7.3,5,8,"High","High","Adequate",1,0,0.679166666666667,13
6.4,4,2.1,6.6,7,7,"High","Medium","Adequate",1,0,0.540833333333333,10
8.5,5,3.3,8.3,6,10,"High","High","Good",1,0,0.720833333333333,14
6.4,4,2.1,7,6,9,"High","Medium","Adequate",1,0,0.540833333333333,13
8,4,3.3,5.5,9,7,"High","High","Poor",1,1,0.644166666666667,8
6.5,4,3.2,7.2,6,10,"High","Medium","Adequate",1,0,0.59,14
6.5,4,3.3,8.8,5,9,"High","Medium","Good",1,0,0.594166666666667,14
6.4,4,1.3,6.9,6,10,"High","Medium","Adequate",1,0,0.5075,14
7.3,4,2.6,6.2,8,9,"High","Medium","Adequate",1,1,0.591666666666667,11
10.1,4,4.3,6.1,9,8,"High","High","Adequate",1,1,0.755833333333333,9
7.7,5,3.2,6,7,7,"High","Medium","Adequate",1,0,0.69,10
9,4,3.9,5.2,10,7,"High","High","Poor",1,1,0.7025,7
6.2,5,2,8.4,6,10,"High","Medium","Good",1,0,0.59,14
8.3,5,3,6.9,7,7,"High","High","Adequate",1,0,0.701666666666667,10
7.1,4,2.5,5.1,10,7,"High","Medium","Poor",1,1,0.580833333333333,7
8.5,4,5,7.5,10,9,"High","High","Adequate",1,1,0.731666666666667,9
7.3,5,3.7,6.9,8,10,"High","Medium","Adequate",1,1,0.6975,12
7.5,4,1.8,5.3,7,8,"High","Medium","Poor",1,0,0.565,11
6.7,5,4,5.8,7,8,"High","Medium","Poor",1,0,0.69,11
8.5,4,3.3,8.7,5,9,"High","High","Good",1,0,0.660833333333333,14
6.2,5,3.4,8,5,10,"High","Medium","Good",1,0,0.648333333333333,15
6.3,5,3.6,6.7,10,8,"High","Medium","Adequate",1,1,0.66,8
7.9,5,4.3,10,5,10,"High","Medium","Good",1,0,0.7425,15
6.5,4,3.7,5.3,9,7,"High","Medium","Poor",1,1,0.610833333333333,8
7.9,4,1.7,8.2,4,9,"High","Medium","Good",1,0,0.574166666666667,15
6.2,4,2.1,5.2,8,7,"High","Medium","Poor",1,1,0.534166666666667,9
8.5,4,2.7,6.5,8,8,"High","High","Adequate",1,1,0.635833333333333,10
8.6,4,2.2,8.9,6,10,"High","High","Good",1,0,0.618333333333333,14
6.8,4,1.5,10,3,10,"High","Medium","Good",1,0,0.529166666666667,17
6.9,5,3.4,10,6,10,"High","Medium","Good",1,0,0.671666666666667,14
7,5,3.8,7.1,8,9,"High","Medium","Adequate",1,1,0.691666666666667,11
9.7,4,3.5,7.2,8,9,"High","High","Adequate",1,1,0.709166666666667,11
10.2,4,3.4,7.1,9,8,"High","High","Adequate",1,1,0.721666666666667,9
9.2,4,5.1,9.7,6,10,"High","High","Good",1,0,0.759166666666667,14
8.2,4,2.9,6.3,9,8,"High","High","Adequate",1,1,0.634166666666667,9
6.3,5,2.9,7.4,6,10,"High","Medium","Adequate",1,0,0.630833333333333,14
6.6,5,3.9,9.2,7,10,"High","Medium","Good",1,0,0.6825,13
9.1,4,1.9,6.1,10,9,"High","High","Adequate",1,1,0.6225,9
7.2,5,1.8,7.4,7,10,"High","Medium","Adequate",1,0,0.615,13
7.1,5,1.8,7.9,6,9,"High","Medium","Adequate",1,0,0.611666666666667,13
6.6,5,1.5,4.9,8,8,"High","Medium","Poor",1,1,0.5825,10
6.8,4,2.3,8,5,10,"High","Medium","Good",1,0,0.5625,15
7.7,4,4.6,7.7,9,10,"High","Medium","Adequate",1,1,0.688333333333333,11
9.1,5,3.4,8.6,5,10,"High","High","Good",1,0,0.745,15
6.6,5,2.8,6.7,7,9,"High","Medium","Adequate",1,0,0.636666666666667,12
10.5,5,4.2,7.5,8,9,"High","High","Adequate",1,1,0.825,11
9.2,5,2.5,4.9,10,8,"High","High","Poor",1,1,0.710833333333333,8
7.4,4,2.7,8.8,6,10,"High","Medium","Good",1,0,0.599166666666667,14
7.1,4,4.2,8.1,7,10,"High","Medium","Good",1,0,0.651666666666667,13
8.3,5,2.5,5,9,7,"High","High","Poor",1,1,0.680833333333333,8
8.6,4,5,5.9,9,8,"High","High","Poor",1,1,0.735,9
7.7,4,3.7,7.2,8,9,"High","Medium","Adequate",1,1,0.650833333333333,11
7,5,1.6,6.2,7,9,"High","Medium","Adequate",1,0,0.6,12
7.8,4,3.3,8.3,8,10,"High","Medium","Good",1,1,0.6375,12
10.2,4,3,7.2,8,8,"High","High","Adequate",1,1,0.705,10
6.5,5,2.9,7.1,6,10,"High","Medium","Adequate",1,0,0.6375,14
8.1,4,1.7,7.1,7,9,"High","High","Adequate",1,0,0.580833333333333,12
6.2,4,2.2,6.8,7,10,"High","Medium","Adequate",1,0,0.538333333333333,13
8.6,4,5.1,6.3,9,9,"High","High","Adequate",1,1,0.739166666666667,10
7.6,4,3.8,7.4,7,10,"High","Medium","Adequate",1,0,0.651666666666667,13
8.4,5,1.8,6.9,7,10,"High","High","Adequate",1,0,0.655,13
6.3,5,1.6,7.2,7,10,"High","Medium","Adequate",1,0,0.576666666666667,13
8.3,5,1.7,6.4,8,10,"High","High","Adequate",1,1,0.6475,12
7,4,3.5,7.1,8,8,"High","Medium","Adequate",1,1,0.619166666666667,10
6.4,5,2.1,8.3,4,10,"High","Medium","Good",1,0,0.600833333333333,16
7.5,4,2.4,5.1,9,6,"High","Medium","Poor",1,1,0.59,7
6.2,5,2.6,6.9,8,9,"High","Medium","Adequate",1,1,0.615,11
8.5,4,3.8,7.1,8,9,"High","High","Adequate",1,1,0.681666666666667,11
9.2,5,3.3,6.9,7,9,"High","High","Adequate",1,0,0.744166666666667,12
6.1,4,2.2,7.1,5,10,"High","Medium","Adequate",1,0,0.535,15
8.7,5,2.7,7.9,6,9,"High","High","Adequate",1,0,0.7025,13
9.3,4,2.4,8.6,7,9,"High","High","Good",1,0,0.65,12
6.7,5,2.4,6.9,6,10,"High","Medium","Adequate",1,0,0.623333333333333,14
9.1,5,3.1,9.8,6,10,"High","High","Good",1,0,0.7325,14
7.7,4,3.6,5,8,7,"High","Medium","Poor",1,1,0.646666666666667,9
7,4,3.9,6.2,10,8,"High","Medium","Adequate",1,1,0.635833333333333,8
9.5,4,4.5,8.1,7,10,"High","High","Good",1,0,0.744166666666667,13
10.3,4,3.3,7.6,7,8,"High","High","Adequate",1,0,0.720833333333333,11
8.7,5,4.9,7.4,8,10,"High","High","Adequate",1,1,0.794166666666667,12
6.4,4,2.6,7.3,7,10,"High","Medium","Adequate",1,0,0.561666666666667,13
6.1,5,3,6.4,7,8,"High","Medium","Adequate",1,0,0.628333333333333,11
6.4,5,2.7,5.9,8,9,"High","Medium","Poor",1,1,0.625833333333333,11
6.6,5,1.5,8.1,3,10,"High","Medium","Good",1,0,0.5825,17
6.4,5,3.2,5,9,9,"High","Medium","Poor",1,1,0.646666666666667,10
6.7,5,3.8,6.6,9,9,"High","Medium","Adequate",1,1,0.681666666666667,10
6.3,4,2.3,7.8,5,10,"High","Medium","Adequate",1,0,0.545833333333333,15
7.3,5,3.9,6.3,10,6,"High","Medium","Adequate",1,1,0.705833333333333,6
8.3,4,2.6,4.6,10,7,"High","High","Poor",1,1,0.625,7
8.2,4,2,6.3,8,10,"High","High","Adequate",1,1,0.596666666666667,12
8.5,5,4.2,5.4,9,6,"High","High","Poor",1,1,0.758333333333333,7
6.4,5,1.5,6.8,7,10,"High","Medium","Adequate",1,0,0.575833333333333,13
10.4,4,4.5,5.3,10,6,"High","High","Poor",1,1,0.774166666666667,6
7.5,4,1.8,5.4,8,8,"High","Medium","Poor",1,1,0.565,10
7.2,4,2.7,6.1,7,7,"High","Medium","Adequate",1,0,0.5925,10
6.8,4,3,6,9,8,"High","Medium","Adequate",1,1,0.591666666666667,9
6.6,4,3.1,5.5,8,9,"High","Medium","Poor",1,1,0.589166666666667,11
6.6,5,3.6,4.2,10,7,"High","Medium","Poor",1,1,0.67,7
7.8,5,1.6,9.5,4,10,"High","Medium","Good",1,0,0.626666666666667,16
6.8,5,2.7,6.5,7,8,"High","Medium","Adequate",1,0,0.639166666666667,11
6.2,5,2.5,8,5,10,"High","Medium","Good",1,0,0.610833333333333,15
6.2,4,1.3,6.4,6,9,"High","Medium","Adequate",1,0,0.500833333333333,13
6.2,5,2.1,6.4,7,10,"High","Medium","Adequate",1,0,0.594166666666667,13
6.8,5,3.3,9.4,4,10,"High","Medium","Good",1,0,0.664166666666667,16
7.2,4,1.7,8.3,3,10,"High","Medium","Good",1,0,0.550833333333333,17
6.8,4,2.7,5,9,7,"High","Medium","Poor",1,1,0.579166666666667,8
7.3,5,2.3,8.2,7,10,"High","Medium","Good",1,0,0.639166666666667,13
7.9,5,4.1,4.5,10,5,"High","Medium","Poor",1,1,0.734166666666667,5
7.5,4,2.6,6,8,8,"High","Medium","Adequate",1,1,0.598333333333333,10
6.1,5,1.7,9.8,3,10,"High","Medium","Good",1,0,0.574166666666667,17
7.2,4,2,6.2,7,8,"High","Medium","Adequate",1,0,0.563333333333333,11
9,4,2.1,9.8,4,10,"High","High","Good",1,0,0.6275,16
7.7,4,3.5,6.7,9,10,"High","Medium","Adequate",1,1,0.6425,11
8.8,4,4.6,4.9,9,6,"High","High","Poor",1,1,0.725,7
11.2,5,5.2,7.7,9,8,"High","High","Adequate",1,1,0.89,9
6.8,5,3.8,7.9,7,10,"High","Medium","Adequate",1,0,0.685,13
9.1,5,4.4,5.7,10,5,"High","High","Poor",1,1,0.786666666666667,5
7.8,5,3.4,7.2,7,10,"High","Medium","Adequate",1,0,0.701666666666667,13
7.7,5,3.3,4.4,10,6,"High","Medium","Poor",1,1,0.694166666666667,6
6.3,5,3.5,5.3,8,9,"High","Medium","Poor",1,1,0.655833333333333,11
8.7,5,2.1,5.8,9,7,"High","High","Poor",1,1,0.6775,8
6.1,5,3.1,8.1,5,10,"High","Medium","Good",1,0,0.6325,15
7.8,4,4.3,7.9,5,8,"High","Medium","Adequate",1,0,0.679166666666667,13
6.9,4,2.5,6.2,7,8,"High","Medium","Adequate",1,0,0.574166666666667,11
7.3,5,4,6.8,7,9,"High","Medium","Adequate",1,0,0.71,12
7.7,5,4,8.2,7,8,"High","Medium","Good",1,0,0.723333333333333,11
6.1,4,1.5,7.2,5,10,"High","Medium","Adequate",1,0,0.505833333333333,15
7.9,4,3.9,7.4,8,10,"High","Medium","Adequate",1,1,0.665833333333333,12
6.6,5,1.6,6.1,5,7,"High","Medium","Adequate",1,0,0.586666666666667,12
6.5,4,1.9,7.2,7,10,"High","Medium","Adequate",1,0,0.535833333333333,13
7.9,5,4.3,5.7,10,8,"High","Medium","Poor",1,1,0.7425,8
7,4,3,7,7,10,"High","Medium","Adequate",1,0,0.598333333333333,13
6.3,5,2.8,9.7,3,10,"High","Medium","Good",1,0,0.626666666666667,17
9.1,5,2.7,3.7,10,7,"High","High","Poor",1,1,0.715833333333333,7
7.7,4,3.5,8.5,8,9,"High","Medium","Good",1,1,0.6425,11
7.9,4,2.5,6.1,7,7,"High","Medium","Adequate",1,0,0.6075,10
8.2,5,3.8,8.1,7,10,"High","High","Good",1,0,0.731666666666667,13
9.8,4,4.7,5,8,6,"High","High","Poor",1,1,0.7625,8
9.3,5,4.1,9.2,5,10,"High","High","Good",1,0,0.780833333333333,15
7,5,1.6,6.7,6,9,"High","Medium","Adequate",1,0,0.6,13
8.1,5,1.9,5.9,6,9,"High","High","Poor",1,0,0.649166666666667,13
6.8,4,3.2,8.1,6,10,"High","Medium","Good",1,0,0.6,14
10.6,4,5.2,7.3,8,9,"High","High","Adequate",1,1,0.81,11
6.2,4,1.6,10,3,10,"High","Medium","Good",1,0,0.513333333333333,17
6.5,4,2.9,5.9,7,9,"High","Medium","Poor",1,0,0.5775,12
6.7,4,3.4,9.4,5,10,"High","Medium","Good",1,0,0.605,15
6.5,4,2.4,8.8,6,10,"High","Medium","Good",1,0,0.556666666666667,14
8.1,4,3.6,9.3,5,10,"High","High","Good",1,0,0.66,15
6.6,5,1.8,7.7,5,10,"High","Medium","Adequate",1,0,0.595,15
6.5,5,3,8.3,4,10,"High","Medium","Good",1,0,0.641666666666667,16
6.3,5,2.6,3.7,9,5,"High","Medium","Poor",1,1,0.618333333333333,6
6.4,4,2.4,6.5,8,10,"High","Medium","Adequate",1,1,0.553333333333333,12
6.7,4,3.4,5.9,9,8,"High","Medium","Poor",1,1,0.605,9
9.4,4,3.1,6.5,9,10,"High","High","Adequate",1,1,0.6825,11
9.2,5,5.4,8,9,9,"High","High","Good",1,1,0.831666666666667,10
7.8,5,3.5,7,8,10,"High","Medium","Adequate",1,1,0.705833333333333,12
8.6,5,3.3,6.2,8,7,"High","High","Adequate",1,1,0.724166666666667,9
7.6,4,4.3,9,7,9,"High","Medium","Good",1,0,0.6725,12
9.2,4,4.3,8,8,10,"High","High","Good",1,1,0.725833333333333,12
10.1,5,4.6,8.7,7,10,"High","High","Good",1,0,0.828333333333333,13
8.2,5,2,6.9,6,9,"High","High","Adequate",1,0,0.656666666666667,13
6.1,5,1.6,6.9,7,9,"High","Medium","Adequate",1,0,0.57,12
7,5,3.6,7.8,8,10,"High","Medium","Adequate",1,1,0.683333333333333,12
7,5,4.1,6.3,10,8,"High","Medium","Adequate",1,1,0.704166666666667,8
7.9,5,4.5,5.4,10,6,"High","Medium","Poor",1,1,0.750833333333333,6
7.1,5,2.6,6.2,8,10,"High","Medium","Adequate",1,1,0.645,12
8.3,4,3,6.2,8,8,"High","High","Adequate",1,1,0.641666666666667,10
10.1,5,4.8,7.6,8,9,"High","High","Adequate",1,1,0.836666666666667,11
9.5,4,4.2,9.4,6,10,"High","High","Good",1,0,0.731666666666667,14
10.3,5,2.2,8.6,5,9,"High","High","Good",1,0,0.735,14
7.8,5,3.5,8.5,6,9,"High","Medium","Good",1,0,0.705833333333333,13
8.5,4,4.6,7.9,7,8,"High","High","Adequate",1,0,0.715,11
9.7,5,2.4,7.1,8,10,"High","High","Adequate",1,1,0.723333333333333,12
7,5,3.2,8.5,5,10,"High","Medium","Good",1,0,0.666666666666667,15
7.1,4,3,3.8,8,6,"High","Medium","Poor",1,1,0.601666666666667,8
6.5,4,2.3,9.4,6,10,"High","Medium","Good",1,0,0.5525,14
10.1,5,2.6,7.2,7,9,"High","High","Adequate",1,0,0.745,12
6.5,5,3.4,6.6,7,9,"High","Medium","Adequate",1,0,0.658333333333333,12
7.7,5,1.8,7,6,8,"High","Medium","Adequate",1,0,0.631666666666667,12
6.2,5,3.6,7.8,6,9,"High","Medium","Adequate",1,0,0.656666666666667,13
7.4,4,2.8,9.2,5,10,"High","Medium","Good",1,0,0.603333333333333,15
6.9,4,1.6,6.1,8,7,"High","Medium","Adequate",1,1,0.536666666666667,9
7,5,3.2,5.3,8,7,"High","Medium","Poor",1,1,0.666666666666667,9
6.1,5,1.9,6.3,8,8,"High","Medium","Adequate",1,1,0.5825,10
7.6,5,2.4,3.9,10,5,"High","Medium","Poor",1,1,0.653333333333333,5
6.7,4,3,8.5,6,10,"High","Medium","Good",1,0,0.588333333333333,14
8.7,5,2.1,9.5,6,10,"High","High","Good",1,0,0.6775,14
8.1,4,3,8.2,7,10,"High","High","Good",1,0,0.635,13
6.8,5,2.5,4.8,8,7,"High","Medium","Poor",1,1,0.630833333333333,9
6.2,4,1.8,9.9,1,10,"High","Medium","Good",1,0,0.521666666666667,19
7.2,5,2.1,4.4,8,7,"High","Medium","Poor",1,1,0.6275,9
6.5,5,3.4,7.4,4,10,"High","Medium","Adequate",1,0,0.658333333333333,16
7.3,4,3.5,6.4,10,9,"High","Medium","Adequate",1,1,0.629166666666667,9
8.3,4,2.1,5.7,9,8,"High","High","Poor",1,1,0.604166666666667,9
7.1,4,2.6,6.9,5,9,"High","Medium","Adequate",1,0,0.585,14
7.2,5,3.2,8.3,6,10,"High","Medium","Good",1,0,0.673333333333333,14
7.5,4,2.3,7.3,6,10,"High","Medium","Adequate",1,0,0.585833333333333,14
6.2,5,3.7,7.8,6,10,"High","Medium","Adequate",1,0,0.660833333333333,14
6.9,5,3,6.8,7,8,"High","Medium","Adequate",1,0,0.655,11
6.8,5,1.7,5.4,7,9,"High","Medium","Poor",1,0,0.5975,12
7.1,5,3.6,6.9,6,10,"High","Medium","Adequate",1,0,0.686666666666667,14
7.4,4,3.3,10,4,10,"High","Medium","Good",1,0,0.624166666666667,16
6.2,4,3.4,9.2,4,10,"High","Medium","Good",1,0,0.588333333333333,16
6.5,4,2.1,6.1,8,7,"High","Medium","Adequate",1,1,0.544166666666667,9
6.8,5,2.5,9.2,5,10,"High","Medium","Good",1,0,0.630833333333333,15
12,5,6.3,8.9,9,7,"High","High","Good",1,1,0.9625,8
6.6,5,2.4,6.9,7,9,"High","Medium","Adequate",1,0,0.62,12
8.2,5,4.4,7.7,8,10,"High","High","Adequate",1,1,0.756666666666667,12
6.8,5,2.1,4.5,9,10,"High","Medium","Poor",1,1,0.614166666666667,11
8.6,4,1.8,5,8,6,"High","High","Poor",1,1,0.601666666666667,8
7,4,1.7,5.2,7,9,"High","Medium","Poor",1,0,0.544166666666667,12
9.1,5,4.4,8.3,8,10,"High","High","Good",1,1,0.786666666666667,12
7.7,4,2.5,5.5,8,6,"High","Medium","Poor",1,1,0.600833333333333,8
8.5,4,5.1,4.9,10,7,"High","High","Poor",1,1,0.735833333333333,7
6.6,5,3.6,6.3,8,8,"High","Medium","Adequate",1,1,0.67,10
8.5,5,4.6,5.7,8,6,"High","High","Poor",1,1,0.775,8
7.6,4,3.2,6.7,7,9,"High","Medium","Adequate",1,0,0.626666666666667,12
6.9,4,3.7,8.4,6,9,"High","Medium","Good",1,0,0.624166666666667,13
6.4,5,2.5,6.8,8,8,"High","Medium","Adequate",1,1,0.6175,10
6.9,4,1.7,8.2,4,10,"High","Medium","Good",1,0,0.540833333333333,16
7.6,5,4.4,10,5,10,"High","Medium","Good",1,0,0.736666666666667,15
6.7,4,2.6,6.3,8,9,"High","Medium","Adequate",1,1,0.571666666666667,11
7.3,4,3.1,8.8,7,10,"High","Medium","Good",1,0,0.6125,13
7.6,4,2.9,5.2,8,7,"High","Medium","Poor",1,1,0.614166666666667,9
8.4,5,4.7,7.5,7,9,"High","High","Adequate",1,0,0.775833333333333,12
7.4,4,1.7,7.9,5,9,"High","Medium","Adequate",1,0,0.5575,14
7.8,5,1.6,8,5,10,"High","Medium","Good",1,0,0.626666666666667,15
6.4,4,3.2,7.7,7,9,"High","Medium","Adequate",1,0,0.586666666666667,12
7.5,5,2.6,4.1,9,6,"High","Medium","Poor",1,1,0.658333333333333,7
7.4,4,4.4,7.5,6,7,"High","Medium","Adequate",1,0,0.67,11
6.7,5,1.6,5.5,9,6,"High","Medium","Poor",1,1,0.59,7
6.2,4,2.6,6.6,8,10,"High","Medium","Adequate",1,1,0.555,12
6.1,5,1.3,6,6,9,"High","Medium","Adequate",1,0,0.5575,13
8.3,5,2.7,6.4,8,8,"High","High","Adequate",1,1,0.689166666666667,10
9.3,5,4.5,7.6,8,7,"High","High","Adequate",1,1,0.7975,9
7,5,3,4.9,8,7,"High","Medium","Poor",1,1,0.658333333333333,9
9.3,5,4.2,9.5,5,10,"High","High","Good",1,0,0.785,15
6.4,5,1.6,10,2,10,"High","Medium","Good",1,0,0.58,18
6.2,5,3.3,9.9,3,10,"High","Medium","Good",1,0,0.644166666666667,17
7.1,4,3,8.8,5,10,"High","Medium","Good",1,0,0.601666666666667,15
7.2,5,4,7.1,7,10,"High","Medium","Adequate",1,0,0.706666666666667,13
6.2,5,3.1,5.7,8,9,"High","Medium","Poor",1,1,0.635833333333333,11
8.4,4,4.5,5.5,10,6,"High","High","Poor",1,1,0.7075,6
6.4,4,2.5,5.1,7,9,"High","Medium","Poor",1,0,0.5575,12
10,4,3.3,5.4,10,9,"High","High","Poor",1,1,0.710833333333333,9
6.9,5,1.5,7,7,10,"High","Medium","Adequate",1,0,0.5925,13
6.7,5,2.7,8.5,6,9,"High","Medium","Good",1,0,0.635833333333333,13
7.4,5,3,8.4,7,10,"High","Medium","Good",1,0,0.671666666666667,13
7.5,5,2.5,10,2,10,"High","Medium","Good",1,0,0.654166666666667,18
7,5,2.8,6.6,6,10,"High","Medium","Adequate",1,0,0.65,14
8.3,5,3.6,9.5,4,10,"High","High","Good",1,0,0.726666666666667,16
10.4,4,4.8,8.9,5,10,"High","High","Good",1,0,0.786666666666667,15
6.5,4,2,7.8,4,9,"High","Medium","Adequate",1,0,0.54,15
6.8,5,2.7,3.4,9,5,"High","Medium","Poor",1,1,0.639166666666667,6
12,5,5.5,8.6,8,9,"High","High","Good",1,1,0.929166666666667,11
7.6,4,2.7,4.2,8,4,"High","Medium","Poor",1,1,0.605833333333333,6
9.2,4,4.4,6.9,8,8,"High","High","Adequate",1,1,0.73,10
6.5,5,1.4,8.2,7,10,"High","Medium","Good",1,0,0.575,13
10.3,4,4.2,7.5,6,8,"High","High","Adequate",1,0,0.758333333333333,12
6.5,4,3.2,5.8,8,9,"High","Medium","Poor",1,1,0.59,11
8.9,4,3.9,4,10,6,"High","High","Poor",1,1,0.699166666666667,6
6.5,5,3.1,10,3,10,"High","Medium","Good",1,0,0.645833333333333,17
6.5,4,3,7.6,7,9,"High","Medium","Adequate",1,0,0.581666666666667,12
6.9,5,3.1,6.9,7,10,"High","Medium","Adequate",1,0,0.659166666666667,13
7.3,4,3.5,8.8,5,10,"High","Medium","Good",1,0,0.629166666666667,15
9.8,4,3.5,4.2,10,5,"High","High","Poor",1,1,0.7125,5
9.1,5,4.6,5.2,9,5,"High","High","Poor",1,1,0.795,6
8.3,4,4.3,6.8,8,8,"High","High","Adequate",1,1,0.695833333333333,10
6.9,5,4.1,6.3,8,7,"High","Medium","Adequate",1,1,0.700833333333333,9
9,5,5,5.1,10,7,"High","High","Poor",1,1,0.808333333333333,7
6.5,4,1.5,7.2,7,9,"High","Medium","Adequate",1,0,0.519166666666667,12
7,5,4,6.2,8,8,"High","Medium","Adequate",1,1,0.7,10
7.2,4,3.1,7,6,10,"High","Medium","Adequate",1,0,0.609166666666667,14
7.1,5,1.5,7.8,6,10,"High","Medium","Adequate",1,0,0.599166666666667,14
11.2,4,2.7,6.3,10,8,"High","High","Adequate",1,1,0.725833333333333,8
8.1,4,2.7,7.6,6,10,"High","High","Adequate",1,0,0.6225,14
8.3,4,3.9,6.9,6,8,"High","High","Adequate",1,0,0.679166666666667,12
8.4,4,3.8,6.8,7,8,"High","High","Adequate",1,0,0.678333333333333,11
6.6,4,1.9,6.7,6,9,"High","Medium","Adequate",1,0,0.539166666666667,13
8.5,5,2.4,7.7,9,9,"High","High","Adequate",1,1,0.683333333333333,10
7.8,4,3.8,5.1,8,6,"High","Medium","Poor",1,1,0.658333333333333,8
7.1,4,3.6,10,5,10,"High","Medium","Good",1,0,0.626666666666667,15
7.7,5,3,7.3,7,10,"High","Medium","Adequate",1,0,0.681666666666667,13
7.6,4,2.8,6.8,7,9,"High","Medium","Adequate",1,0,0.61,12
6.7,4,2.9,7.8,5,10,"High","Medium","Adequate",1,0,0.584166666666667,15
7.8,4,1.7,6.7,6,10,"High","Medium","Adequate",1,0,0.570833333333333,14
8.1,5,3,6.1,9,6,"High","High","Adequate",1,1,0.695,7
6.9,4,3.9,8.4,4,10,"High","Medium","Good",1,0,0.6325,16
6.8,5,2,7.8,5,10,"High","Medium","Adequate",1,0,0.61,15
8.8,4,5.2,7.7,8,9,"High","High","Adequate",1,1,0.75,11
8.1,4,3.9,5.6,10,7,"High","High","Poor",1,1,0.6725,7
7.7,5,2.1,6.3,6,8,"High","Medium","Adequate",1,0,0.644166666666667,12
11.1,5,2.6,7.7,7,10,"High","High","Adequate",1,0,0.778333333333333,13
8,4,1.8,6.3,8,10,"High","High","Adequate",1,1,0.581666666666667,12
7.8,5,3.9,9.7,4,10,"High","Medium","Good",1,0,0.7225,16
7.7,4,3.5,7.8,7,9,"High","Medium","Adequate",1,0,0.6425,12
6.3,4,1.3,7.2,6,10,"High","Medium","Adequate",1,0,0.504166666666667,14
9.6,4,3.9,10,4,10,"High","High","Good",1,0,0.7225,16
8.9,4,4.1,8.1,5,10,"High","High","Good",1,0,0.7075,15
7,5,3.6,5.5,8,7,"High","Medium","Poor",1,1,0.683333333333333,9
9.7,4,2.1,8,6,9,"High","High","Good",1,0,0.650833333333333,13
10.5,4,3.1,9.9,5,10,"High","High","Good",1,0,0.719166666666667,15
6.5,5,3.9,4.4,9,4,"High","Medium","Poor",1,1,0.679166666666667,5
8.1,5,4.3,8.8,6,10,"High","High","Good",1,0,0.749166666666667,14
7.4,4,3,9.3,6,10,"High","Medium","Good",1,0,0.611666666666667,14
6.1,4,2,7.4,6,10,"High","Medium","Adequate",1,0,0.526666666666667,14
8.2,5,2.9,5.4,9,8,"High","High","Poor",1,1,0.694166666666667,9
7.2,5,1.8,8,6,9,"High","Medium","Good",1,0,0.615,13
7.2,5,3.3,5.1,9,6,"High","Medium","Poor",1,1,0.6775,7
7.2,5,3.4,7.2,7,8,"High","Medium","Adequate",1,0,0.681666666666667,11
7.7,4,1.8,7.9,7,10,"High","Medium","Adequate",1,0,0.571666666666667,13
7.3,5,1.7,7.1,6,10,"High","Medium","Adequate",1,0,0.614166666666667,14
6.5,4,1.6,5.7,9,9,"High","Medium","Poor",1,1,0.523333333333333,10
7.3,5,2,8.7,6,10,"High","Medium","Good",1,0,0.626666666666667,14
6.6,5,3.9,4.2,10,6,"High","Medium","Poor",1,1,0.6825,6
6.9,4,3.7,7.1,7,10,"High","Medium","Adequate",1,0,0.624166666666667,13
7.6,4,2.3,4.4,9,8,"High","Medium","Poor",1,1,0.589166666666667,9
9,5,5.3,5.5,10,4,"High","High","Poor",1,1,0.820833333333333,4
9.2,5,2.2,6.5,8,9,"High","High","Adequate",1,1,0.698333333333333,11
8.2,5,1.7,6.5,7,10,"High","High","Adequate",1,0,0.644166666666667,13
7.6,4,3,6.1,5,10,"High","Medium","Adequate",1,0,0.618333333333333,15
6.1,4,2.8,7.4,5,10,"High","Medium","Adequate",1,0,0.56,15
7.9,5,4.1,5.8,9,6,"High","Medium","Poor",1,1,0.734166666666667,7
6.2,5,2.5,3.8,10,6,"High","Medium","Poor",1,1,0.610833333333333,6
7.8,4,2.4,9,6,10,"High","Medium","Good",1,0,0.6,14
8.4,4,3,6.4,8,9,"High","High","Adequate",1,1,0.645,11
8.8,5,2.2,8.4,6,10,"High","High","Good",1,0,0.685,14
6.1,4,2.2,4.2,8,6,"High","Medium","Poor",1,1,0.535,8
6.8,4,3.1,5.8,8,8,"High","Medium","Poor",1,1,0.595833333333333,10
9.3,4,3.3,6.6,10,9,"High","High","Adequate",1,1,0.6875,9
7.9,4,2.7,6.4,8,5,"High","Medium","Adequate",1,1,0.615833333333333,7
6.3,5,3.2,5.1,7,9,"High","Medium","Poor",1,0,0.643333333333333,12
8,5,3,6.9,7,9,"High","High","Adequate",1,0,0.691666666666667,12
